1	2	1	2	50	1.7851692346582126e-13	1.1254885912137524e-14
2	1	1	2	50	1.67615921142783e-13	9.51322354225681e-15
2	2	1	2	50	-0.5095146824386286	-0.029177453181552494
1	1	1	2	61	-0.7194103061270924	-0.06512123399279604
1	2	1	2	61	-2.84296891583935e-13	-2.4591439995447217e-14
2	1	1	2	61	-2.919175318139011e-13	-2.1593837828959295e-14
2	2	1	2	61	0.41685822321049526	0.023871463787570508
1	1	1	2	62	0.11238385013822688	0.01017301940149349
1	2	1	2	62	0.3354619665605769	0.029923579905912913
2	1	1	2	62	0.24376273679966798	0.014279181214077556
2	2	1	2	62	0.02497689350844378	0.0014303064584463843
1	1	1	3	49	-0.024701882799796248	-0.003963328405954938
1	2	1	3	49	-0.24112244992729853	-0.03852442094640032
2	1	1	3	49	0.3340675134220749	0.04276737213270757
2	2	1	3	49	0.11193926207489233	0.014255584929908291
1	1	1	3	50	-0.4122683619684452	-0.06614697847540521
1	2	1	3	50	6.666368845831272e-13	6.9111383282916e-14
2	1	1	3	50	-9.279035872999941e-13	-1.7427725929053395e-13
2	2	1	3	50	-0.716564334627365	-0.09125523556849965
1	1	1	3	61	0.5039046175221475	0.08084968666949552
1	2	1	3	61	-6.312311784384406e-13	-6.306066779870889e-14
2	1	1	3	61	3.3118993658654006e-13	5.909162048567396e-14
2	2	1	3	61	0.1710104247207576	0.021778360767393538
1	1	1	3	62	-0.024701882799066842	-0.003963328405809388
1	2	1	3	62	0.24112244992729243	0.03852442094639833
2	1	1	3	62	-0.3340675134218344	-0.04276737213266132
2	2	1	3	62	0.11193926207579806	0.014255584929980906
1	1	1	4	49	0.11283949793970979	-0.0009315580352429811
1	2	1	4	49	-0.3366919068711688	-0.008289239440968259
2	1	1	4	49	0.24398510531704556	-0.009769096766930906
2	2	1	4	49	-0.025017174200752775	0.00017883205104991806
1	1	1	4	60	0.17238572159753437	-0.0014231479849626098
1	2	1	4	60	-1.1813336767141358e-13	-2.3869795029440866e-15
2	1	1	4	60	8.532237416591926e-15	-1.0581813203458523e-14
2	2	1	4	60	0.510336386073762	-0.003648073995858105
1	1	1	4	61	-0.7223270750745031	0.005963245168161676
1	2	1	4	61	5.376515205268717e-14	1.4349632593280148e-14
2	1	1	4	61	-1.653798625822489e-13	9.353628982466944e-15
2	2	1	4	61	-0.41753049808136533	0.002984663045970063
1	1	1	4	72	0.11283949793979381	-0.0009315580352642974
1	2	1	4	72	0.3366919068712055	0.008289239440962937
2	1	1	4	72	-0.24398510531698114	0.009769096766931488
2	2	1	4	72	-0.025017174200599502	0.00017883205106690447
1	1	1	5	49	-0.5083959385743467	-0.044610593313807005
1	2	1	5	49	1.7671281105080539e-13	3.2595454113604205e-15
2	1	1	5	49	-6.422553461282732e-14	-4.246603069191224e-15
2	2	1	5	49	0.17209686508190328	0.010076278572375742
1	1	1	5	50	0.024922051621823614	0.0021868536411982775
1	2	1	5	50	-0.24318692807834	-0.022006473593843674
2	1	1	5	50	-0.3362704783149977	-0.01877011073029769
2	2	1	5	50	0.11265041949471719	0.006595686723180685
1	1	1	5	60	0.024922051621853104	0.0021868536412208983
1	2	1	5	60	0.24318692807825712	0.02200647359383974
2	1	1	5	60	0.33627047831511314	0.01877011073031054
2	2	1	5	60	0.11265041949455275	0.006595686723194168
1	1	1	5	61	0.41594292558400975	0.03649805060799075
1	2	1	5	61	1.3673090437649194e-14	5.6066262743570405e-15
2	1	1	5	61	-2.0141353862523914e-13	-2.7020052861814747e-14
2	2	1	5	61	-0.7211167144941009	-0.04222141347537576
1	1	1	6	49	-0.19477346189190411	0.2578819835798711
1	2	1	6	49	-0.28114655161553026	-0.07879663735405824
2	1	1	6	49	0.039101594442165974	0.0244354305358286
2	2	1	6	49	0.42978656781053604	0.05338158514097463
1	1	1	6	50	0.2036684361087765	-0.35838252967135065
1	2	1	6	50	-0.13879484175461837	0.022566234017505533
2	1	1	6	50	-0.20589824025424236	0.31328066583696096
2	2	1	6	50	-0.21150392862134568	-0.06647811449346858
1	1	1	6	61	-0.008894974216874615	0.10050054609148248
1	2	1	6	61	0.41994139337014297	0.05623040333655235
2	1	1	6	61	0.1667966458120797	-0.33771609637279415
2	2	1	6	61	-0.2182826391891887	0.013096529352494515
1	1	1	7	49	0.025013914390806885	-0.0004416703911023917
1	2	1	7	49	0.24414650082209	0.004080809296016223
2	1	1	7	49	0.3363827640003344	-0.01663693861752892
2	2	1	7	49	0.1128305639247705	-0.0016982167412950139
1	1	1	7	60	0.41747609265610297	-0.007371370439735222
1	2	1	7	60	1.868318867670471e-13	3.3584246494910985e-15
2	1	1	7	60	1.1035183183905062e-13	-1.4113710200547303e-14
2	2	1	7	60	-0.7222698851625422	0.010870909158442967
1	1	1	7	61	-0.5102698877742607	0.009009829384709187
1	2	1	7	61	-4.2972569946897465e-14	-7.990136330349173e-15
2	1	1	7	61	-1.4195155467744414e-13	5.1209037010835345e-15
2	2	1	7	61	0.17237207303777602	-0.0025943780655129506
1	1	1	7	72	0.025013914390991886	-0.0004416703911208075
1	2	1	7	72	-0.24414650082216227	-0.004080809296014336
2	1	1	7	72	-0.3363827640003253	0.01663693861753278
2	2	1	7	72	0.11283056392462994	-0.0016982167413092386
1	1	1	8	49	-0.02197529201982555	-0.06779732184186327
1	2	1	8	49	0.42729474838397463	0.04507682498920676
2	1	1	8	49	-0.26434069402602267	-0.2471359413207065
2	2	1	8	49	0.23815646608298913	0.04496036152305244
1	1	1	8	60	-0.26978055929969247	-0.21029133989390045
1	2	1	8	60	-0.26958395194532614	0.0035507040189655392
2	1	1	8	60	-0.044445350693262	0.01015788443434082
2	2	1	8	60	-0.4324645926291946	-0.02424699494153397
1	1	1	8	61	0.2917558513195164	0.27808866173576174
1	2	1	8	61	-0.15771079643864577	-0.048627529008172056
2	1	1	8	61	0.308786044719287	0.2369780568863694
2	2	1	8	61	0.1943081265461996	-0.02071336658151878
1	1	1	9	49	0.7129846120343032	0.11595217411036059
1	2	1	9	49	-2.0871845918257748e-13	-4.894695759816159e-14
2	1	1	9	49	9.17668718791731e-15	1.4710455076283324e-14
2	2	1	9	49	-0.413993314819742	-0.054315378357611355
1	1	1	9	50	-0.1113800498927122	-0.018113657321065506
1	2	1	9	50	0.3323724076597312	0.05439424849720693
2	1	1	9	50	0.24213739912273913	0.031522163857355325
2	2	1	9	50	-0.024805236796743797	-0.003254414440126932
1	1	1	9	60	-0.1113800498928843	-0.01811365732108825
1	2	1	9	60	-0.3323724076596175	-0.05439424849718515
2	1	1	9	60	-0.24213739912282778	-0.031522163857368043
2	2	1	9	60	-0.024805236796704898	-0.0032544144401210062
1	1	1	9	61	-0.17015611220275711	-0.027672366016122302
1	2	1	9	61	-6.1631255654504e-14	-2.7200464103316335e-15
2	1	1	9	61	1.8350945762968252e-13	1.4838824613505608e-14
2	2	1	9	61	0.5060129813622176	0.06638823756977476
1	1	2	2	49	0.2759053789823388	1.5681900222830336e-15
1	2	2	2	49	0.1882924250975242	-0.0002464031115803622
2	1	2	2	49	-0.10942801416523873	-0.00014319961713914892
2	2	2	2	49	0.43884497473191997	-1.9637069748057456e-15
1	1	2	2	50	0.334069112044732	-2.0122792321330962e-16
1	2	2	2	50	9.769962616701378e-15	7.077671781985373e-16
2	1	2	2	50	1.1419684642355321e-14	-9.367506770274758e-17
2	2	2	2	50	0.28559742271932226	-5.290906601729262e-16
1	1	2	2	60	0.2759053789823773	1.6237011735142914e-15
1	2	2	2	60	0.10942801416516361	-0.00014319961714061996
2	1	2	2	60	-0.18829242509759975	-0.000246403111579252
2	2	2	2	60	0.43884497473188255	-1.096345236817342e-15
1	1	2	2	61	0.9999999999999999	0.
1	2	2	2	61	8.534839501805891e-16	-8.326672684688674e-17
2	1	2	2	61	8.534839501805891e-16	8.326672684688674e-17
2	2	2	2	61	1.	0.
1	1	2	2	62	0.2759053789823773	-1.6237011735142914e-15
1	2	2	2	62	-0.18829242509759975	0.000246403111579252
2	1	2	2	62	0.10942801416516361	0.00014319961714061996
2	2	2	2	62	0.43884497473188255	1.096345236817342e-15
1	1	2	2	72	0.334069112044732	2.0122792321330962e-16
1	2	2	2	72	1.1419684642355321e-14	9.367506770274758e-17
2	1	2	2	72	9.769962616701378e-15	-7.077671781985373e-16
2	2	2	2	72	0.28559742271932226	5.290906601729262e-16
1	1	2	2	73	0.2759053789823388	-1.5681900222830336e-15
1	2	2	2	73	-0.10942801416523873	0.00014319961713914892
2	1	2	2	73	0.1882924250975242	0.0002464031115803622
2	2	2	2	73	0.43884497473191997	1.9637069748057456e-15
1	1	2	3	49	-0.39787793600364074	-0.02742376434809618
1	2	2	3	49	3.633031375738227e-13	-5.35682609381638e-15
2	1	2	3	49	3.5989093649657633e-13	5.5011550870176507e-14
2	2	2	3	49	0.397860018858325	0.027682489114777623
1	1	2	3	50	-0.2223199361084952	-0.015323417023223302
1	2	2	3	50	2.0510676490559376e-13	-2.0747292772682613e-15
2	1	2	3	50	2.0103059841791726e-13	3.0368069170449985e-14
2	2	2	3	50	0.22230992464959923	0.015467983153670414
1	1	2	3	61	-0.915938406333139	-0.06313111821415739
1	2	2	3	61	8.388151284677292e-13	-1.0963452368173421e-14
2	1	2	3	61	8.289202657607575e-13	1.2664869153411473e-13
2	2	2	3	61	0.9158971600109868	0.0637267178416557
1	1	2	3	62	-0.3978779360036427	-0.027423764348095764
1	2	2	3	62	3.6528939595381615e-13	-4.9682480351975755e-15
2	1	2	3	62	3.5963419742213176e-13	5.4511950509095186e-14
2	2	2	3	62	0.3978600188583289	0.027682489114778816
1	1	2	4	60	-0.36328843231246044	0.035910977624389204
1	2	2	4	60	-0.47594077432213056	0.031295057492948836
2	1	2	4	60	-0.6466639336829897	0.06306818525044826
2	2	2	4	60	0.4355768839967579	-0.02806854663607375
1	1	2	4	61	0.28244829313099074	-0.027919948538140574
1	2	2	4	61	-0.4476039458227584	0.029431794824762283
2	1	2	4	61	-0.44645227228152934	0.04354183548380482
2	2	2	4	61	0.20265729431452334	-0.013059223125918284
1	1	2	4	72	-0.36328843231248686	0.03591097762439564
1	2	2	4	72	-0.6483320755845592	0.0426304924364555
2	1	2	4	72	-0.47471619084367567	0.046298374017857635
2	2	2	4	72	0.4355768839967325	-0.028068546636075026
1	1	2	5	49	0.09038211370523565	-0.00024861498702516416
1	2	2	5	49	-0.3826306263487072	0.000010735747237457238
2	1	2	5	49	0.41655842936740706	-0.0006007128663501685
2	2	2	5	49	-0.2711236729311486	-0.00034719055768330995
1	1	2	5	60	-0.23255657312911834	0.0006396956990299407
1	2	2	5	60	-0.6031765773455309	0.000016923766221595138
2	1	2	5	60	0.6277664869100852	-0.0009052929413046751
2	2	2	5	60	-0.2325572622581144	-0.0002978038940735228
1	1	2	5	61	-0.5693319973705157	0.0015660672375129997
1	2	2	5	61	-0.4027511870218144	0.000011300284502524516
2	1	2	5	61	0.6829802685963839	-0.0009849159346796976
2	2	2	5	61	-0.5693336844576324	-0.0007290668397916117
1	1	2	5	72	-0.27112286951962095	0.0007457803974711789
1	2	2	5	72	-0.3826306263486356	0.000010735747225924797
2	1	2	5	72	0.4165584293674839	-0.0006007128663381989
2	2	2	5	72	0.09038238153225399	0.0001157402048823225
1	1	2	6	49	0.1365006641411269	-0.3392128682220623
1	2	2	6	49	-0.27122529643010534	0.02107134265049211
2	1	2	6	49	0.29273830109089843	-0.5149273867597755
2	2	2	6	49	0.2991422439394823	0.08307615997129769
1	1	2	6	50	-0.07883283634138571	0.08059530223558459
1	2	2	6	50	-0.32520974622457155	-0.03276683393704512
2	1	2	6	50	0.15706729845213582	-0.2822443645514877
2	2	2	6	50	0.13552295100778022	0.043471655558762354
1	1	2	6	60	0.06101241299951827	-0.2355026259014391
1	2	2	6	60	-0.4717571963310093	-0.005565526962092934
2	1	2	6	60	0.20016820135330998	-0.3722343973257577
2	2	2	6	60	0.12017866259747743	0.05308229902751521
1	1	2	6	61	0.037021002710445866	-0.269674318091477
1	2	2	6	61	-0.8160200343569032	-0.026022960788400464
2	1	2	6	61	0.40615609078663006	-0.7529199046148078
2	2	2	6	61	0.25378567204061075	0.10814633851763783
1	1	2	7	60	-0.5660213506513196	0.061328675208095776
1	2	2	7	60	0.4016619838919666	-0.029600159992126035
2	1	2	7	60	-0.6791025927444241	0.07268208775136849
2	2	2	7	60	-0.5678487103274356	0.04110009702504948
1	1	2	7	61	0.0898565447062287	-0.009735998190285769
1	2	2	7	61	0.3815958374036128	-0.028121401308694553
2	1	2	7	61	-0.4141933851092905	0.044329737927946165
2	2	2	7	61	-0.2704165100643604	0.01957236953908098
1	1	2	7	71	-0.2695462990077191	0.029205466200822296
1	2	2	7	71	0.3815958374034688	-0.02812140130869173
2	1	2	7	71	-0.4141933851093759	0.044329737927963464
2	2	2	7	71	0.0901466401703415	-0.00652468798485642
1	1	2	7	72	-0.2312042643538967	0.025051089007465832
1	2	2	7	72	0.6015453423863603	-0.04433040489572582
2	1	2	7	72	-0.6242022917801953	0.06680629146537459
2	2	2	7	72	-0.231950690878494	0.016788267238701055
1	1	2	8	49	0.27658062858497784	0.19991332745672968
1	2	2	8	49	0.04767818439633956	-0.028458239634425987
2	1	2	8	49	0.20257994417696662	0.1744170324431551
2	2	2	8	49	-0.2293160253954889	-0.023291589874320374
1	1	2	8	60	0.5280656659605709	0.32942127675798005
1	2	2	8	60	0.5922484315223138	-0.0503065965052972
2	1	2	8	60	0.4582270370303678	0.40867338804103126
2	2	2	8	60	-0.6542606854557467	-0.05395322626616425
1	1	2	8	61	0.08775777070095796	0.018417172864777315
1	2	2	8	61	0.44680356229165796	-0.005560785194615496
2	1	2	8	61	0.4091702586135622	0.3454714807570016
2	2	2	8	61	-0.3978778338130383	-0.04643319755687386
1	1	2	8	72	0.2772962568082372	0.16139845845341827
1	2	2	8	72	0.42210860932171423	-0.02552399327076364
2	1	2	8	72	0.22250690887306462	0.19926387311466343
2	2	2	8	72	-0.3255468525397085	-0.02627219015995802
1	1	2	9	49	-0.2831109339907241	-0.02011866977776526
1	2	2	9	49	0.4474102027663156	0.03224334541207078
2	1	2	9	49	-0.44740018733867426	-0.03238202019609848
2	2	2	9	49	0.2025330438847039	0.014862314170937793
1	1	2	9	60	0.36414072905244976	0.025876877933217177
1	2	2	9	60	0.6480514483932716	0.04670288376558404
2	1	2	9	60	-0.47572411633295686	-0.03443205519090797
2	2	2	9	60	0.43530982913782945	0.031943979699557506
1	1	2	9	61	0.36414072905241257	0.02587687793321737
1	2	2	9	61	0.47573476581535756	0.03428460120906568
2	1	2	9	61	-0.6480369415441036	-0.04690374729999071
2	2	2	9	61	0.43530982913786775	0.031943979699563224
1	1	3	3	49	0.4388449747319929	2.0969337377607644e-14
1	2	3	3	49	0.1882925455168699	-0.00012396097083183788
2	1	3	3	49	-0.10942808414837338	-0.00007204115018715623
2	2	3	3	49	0.27590537898226786	-2.1066481892262345e-14
1	1	3	3	50	0.2855974227193241	9.71445146547012e-17
1	2	3	3	50	5.338438024971026e-14	-3.760880495917718e-15
2	1	3	3	50	5.5215814559472776e-14	3.3133218391157016e-15
2	2	3	3	50	0.3340691120447321	1.4224732503009818e-16
1	1	3	3	60	0.4388449747318123	2.1059542998358438e-14
1	2	3	3	60	0.10942808414799986	-0.00007204115016386237
2	1	3	3	60	-0.1882925455172429	-0.00012396097085534685
2	2	3	3	60	0.27590537898244993	-2.1399548799649892e-14
1	1	3	3	61	1.0000000000000002	0.
1	2	3	3	61	1.2698175844150228e-15	0.
2	1	3	3	61	1.2698175844150228e-15	0.
2	2	3	3	61	1.	0.
1	1	3	3	62	0.4388449747318123	-2.1059542998358438e-14
1	2	3	3	62	-0.1882925455172429	0.00012396097085534685
2	1	3	3	62	0.10942808414799986	0.00007204115016386237
2	2	3	3	62	0.27590537898244993	2.1399548799649892e-14
1	1	3	3	72	0.2855974227193241	-9.71445146547012e-17
1	2	3	3	72	5.5215814559472776e-14	-3.3133218391157016e-15
2	1	3	3	72	5.338438024971026e-14	3.760880495917718e-15
2	2	3	3	72	0.3340691120447321	-1.4224732503009818e-16
1	1	3	3	73	0.4388449747319929	-2.0969337377607644e-14
1	2	3	3	73	-0.10942808414837338	0.00007204115018715623
2	1	3	3	73	0.1882925455168699	0.00012396097083183788
2	2	3	3	73	0.27590537898226786	2.1066481892262345e-14
1	1	3	4	60	0.22930869965488726	-0.03873614821062543
1	2	3	4	60	0.6220994981541514	-0.08416528999324815
2	1	3	4	60	-0.5948164074857092	0.10007709593615155
2	2	3	4	60	0.23047834169273507	-0.031027454393888987
1	1	3	4	61	-0.08911984162482103	0.015054637695336659
1	2	3	4	61	0.41279806307744243	-0.05584841137254321
2	1	3	4	61	-0.3773272754723747	0.06348482905238417
2	2	3	4	61	0.2686999920974202	-0.036172929261840125
1	1	3	4	71	0.2673363810786058	-0.04516000350244871
1	2	3	4	71	0.4127980630770274	-0.05584841137246976
2	1	3	4	71	-0.3773272754727688	0.0634848290524337
2	2	3	4	71	-0.08957441798125443	0.012058686939314514
1	1	3	4	72	0.5613807351595128	-0.09483167185749711
1	2	3	4	72	0.676814852660691	-0.09156785773813299
2	1	3	4	72	-0.3971689604222711	0.06682316703910413
2	2	3	4	72	0.5642441873879688	-0.07595967873861506
1	1	3	5	60	0.435363003602612	-0.0312108999800991
1	2	3	5	60	0.6481930222534004	-0.044695022297764564
2	1	3	5	60	0.47576995033858194	-0.03379283415027842
2	2	3	5	60	-0.3642107035574024	0.02487261106200382
1	1	3	5	61	0.43536300360273217	-0.03121089998012483
1	2	3	5	61	0.47583869522914307	-0.03281062949345548
2	1	3	5	61	0.6480993771614463	-0.04603299294064814
2	2	3	5	61	-0.3642107035572796	0.024872611062012495
1	1	3	5	72	0.20255778393321353	-0.014521240165611196
1	2	3	5	72	0.44750794437290536	-0.030857131850427186
2	1	3	5	72	0.4474432924538637	-0.03178085745594561
2	2	3	5	72	0.283165337537406	-0.01933787568029334
1	1	3	6	49	-0.034786964475772925	0.19422886408861378
1	2	3	6	49	0.3955696236979316	-0.021819373593676042
2	1	3	6	49	0.20858258641663463	-0.4642576178430772
2	2	3	6	49	0.14085147378166474	0.05374811605096573
1	1	3	6	60	-0.0029290351589861263	0.18581901337644557
1	2	3	6	60	0.6420868660271679	-0.0205141054263139
2	1	3	6	60	0.16142559209993654	-0.41419147956338387
2	2	3	6	60	-0.08851203229532634	0.047516110896276
1	1	3	6	61	-0.06672503256116583	0.38619557892934697
1	2	3	6	61	0.8077592389012385	-0.04335559399815393
2	1	3	6	61	0.3327559638764376	-0.703556112303114
2	2	3	6	61	0.3581346745829964	0.0817465818659368
1	1	3	6	72	-0.011278505219127901	0.1195883488125223
1	2	3	6	72	0.33163599643615416	-0.013313927570058915
2	1	3	6	72	0.09431449963073787	-0.14449048381536397
2	2	3	6	72	0.2991238322591402	0.017247361953896374
1	1	3	7	60	0.42968043439967973	-0.07674496384898383
1	2	3	7	60	-0.47214231861006767	0.06768036837679878
2	1	3	7	60	-0.6396850917072795	0.1138192539295994
2	2	3	7	60	-0.36139916614261103	0.05156283620155541
1	1	3	7	71	0.1999139014363716	-0.03570650164715175
1	2	3	7	71	-0.4440316446945606	0.0636507766817668
2	1	3	7	71	-0.4416341284271251	0.07858001954254837
2	2	3	7	71	0.280979432696042	-0.040088903963823364
1	1	3	7	72	0.42968043439987275	-0.07674496384903345
1	2	3	7	72	-0.6431577748968904	0.0921949874299829
2	1	3	7	72	-0.4695930208219933	0.08355474900602741
2	2	3	7	72	-0.36139916614241296	0.05156283620154242
1	1	3	8	60	-0.5020013512141194	-0.2512147847144861
1	2	3	8	60	-0.6958567059153045	0.092861029872015
2	1	3	8	60	0.5355967931731437	0.39672450325324093
2	2	3	8	60	-0.5440555259726407	-0.020248747110839432
1	1	3	8	61	-0.244008985358568	-0.12136067507599778
1	2	3	8	61	-0.3457431082926764	0.04559935829408039
2	1	3	8	61	0.27777834427806614	0.21717788388698211
2	2	3	8	61	-0.3967749814900824	-0.003521504072414975
1	1	3	8	71	-0.22005382900037518	-0.1158307787204359
1	2	3	8	71	-0.24772094406616074	0.03717727215796175
2	1	3	8	71	0.2887300020270989	0.1868764848883248
2	2	3	8	71	-0.0224996985963399	-0.027407885037342282
1	1	3	8	72	-0.4424172717937041	-0.2391515127693014
1	2	3	8	72	-0.43506893341964176	0.0708674238114736
2	1	3	8	72	0.07812097739531523	0.09368298467458856
2	2	3	8	72	-0.4387107556725319	0.018932731270263847
1	1	3	9	49	0.09038225111852335	0.00019227563709876827
1	2	3	9	49	-0.4165568271982265	-0.0013021702630218804
2	1	3	9	49	-0.38262914186996855	-0.0010658926381290693
2	2	3	9	49	0.2711219537939753	0.0010260292889723785
1	1	3	9	60	-0.5693328629624329	-0.0012111762826282485
1	2	3	9	60	-0.6829776417139037	-0.0021350104410233772
2	1	3	9	60	-0.40274962448150764	-0.0011219424051963633
2	2	3	9	60	0.5693300744343892	0.0021545630048873943
1	1	3	9	61	-0.23255692670016515	-0.0004947324355980276
1	2	3	9	61	-0.6277640723914261	-0.0019624110178495247
2	1	3	9	61	-0.6031742372221087	-0.0016802666305321054
2	2	3	9	61	0.2325557876625478	0.0008800801489111942
1	1	3	9	72	-0.27112328172524747	-0.0005767769785442779
1	2	3	9	72	-0.41655682719847736	-0.001302170262991821
2	1	3	9	72	-0.38262914186971964	-0.0010658926380979206
2	2	3	9	72	-0.09038180843641566	-0.0003420393713440828
1	1	4	4	49	0.27590537898234957	-7.327471962526033e-15
1	2	4	4	49	0.1881908757314351	0.006188081693511538
2	1	4	4	49	-0.10936899774186229	0.0035962651756228925
2	2	4	4	49	0.4388449747319067	6.591949208711867e-15
1	1	4	4	50	0.2759053789823543	-6.855627177060342e-15
1	2	4	4	50	0.1093689977418195	0.003596265175629436
2	1	4	4	50	-0.1881908757314753	0.006188081693505099
2	2	4	4	50	0.43884497473186357	6.765421556309548e-15
1	1	4	4	60	0.33406911204472184	-3.903127820947816e-16
1	2	4	4	60	-1.3360840211973368e-14	-1.394717674685353e-15
2	1	4	4	60	-1.2071073307584612e-14	1.3114509478384662e-15
2	2	4	4	60	0.2855974227192878	-3.217912047936977e-16
1	1	4	4	61	1.	0.
1	2	4	4	61	9.228728892196614e-16	-5.551115123125783e-17
2	1	4	4	61	9.228728892196614e-16	5.551115123125783e-17
2	2	4	4	61	0.9999999999999999	0.
1	1	4	4	62	0.33406911204472184	3.903127820947816e-16
1	2	4	4	62	-1.2071073307584612e-14	-1.3114509478384662e-15
2	1	4	4	62	-1.3360840211973368e-14	1.394717674685353e-15
2	2	4	4	62	0.2855974227192878	3.217912047936977e-16
1	1	4	4	72	0.2759053789823543	6.855627177060342e-15
1	2	4	4	72	-0.1881908757314753	-0.006188081693505099
2	1	4	4	72	0.1093689977418195	-0.003596265175629436
2	2	4	4	72	0.43884497473186357	-6.765421556309548e-15
1	1	4	4	73	0.27590537898234957	7.327471962526033e-15
1	2	4	4	73	-0.10936899774186229	-0.0035962651756228925
2	1	4	4	73	0.1881908757314351	-0.006188081693511538
2	2	4	4	73	0.4388449747319067	-6.591949208711867e-15
1	1	4	5	49	0.08996820564997354	0.008643509671119695
1	2	4	5	49	0.3807758767126458	0.037628819393514014
2	1	4	5	49	0.41573486286282085	0.026187969253242245
2	2	4	5	49	0.2705401721507499	0.017781502112321268
1	1	4	5	50	-0.2314915721557521	-0.022240075015922067
1	2	4	5	50	0.6002527613722097	0.059317840571009695
2	1	4	5	50	0.6265253466163938	0.03946608278309152
2	2	4	5	50	0.2320567624580563	0.01525214454854007
1	1	4	5	61	-0.5667247215452705	-0.05444690795082559
1	2	4	5	61	0.4007989057200194	0.03960752389740679
2	1	4	5	61	0.6816299666152852	0.042937232843265165
2	2	4	5	61	0.5681083888368832	0.03733944735755468
1	1	4	5	62	-0.2698812528412399	-0.025928284354756987
1	2	4	5	62	0.38077587671282964	0.03762881939351363
2	1	4	5	62	0.41573486286262895	0.02618796925321199
2	2	4	5	62	-0.09018786443445803	-0.005927680496359458
1	1	4	6	49	-0.09859251404109706	0.20877355068952466
1	2	4	6	49	0.25675361437657396	0.017775418021564002
2	1	4	6	49	0.05302012495713253	-0.0174285249757194
2	2	4	6	49	0.34492818982900497	0.04997928950114563
1	1	4	6	50	-0.4269116948451812	0.7186387178758036
1	2	4	6	50	0.19659956361148012	-0.05756815961831682
2	1	4	6	50	0.18159635609944944	-0.12804164926363157
2	2	4	6	50	0.860412126756096	0.13517774355423645
1	1	4	6	61	-0.23684027153727716	0.3418736657575085
1	2	4	6	61	-0.17140659069953906	-0.07316985231376724
2	1	4	6	61	0.07738676854617946	0.007482913437680736
2	2	4	6	61	0.6580551831345043	0.0902902377655353
1	1	4	6	62	-0.2770869548174208	0.4483139692403273
1	2	4	6	62	0.038150740624748915	-0.05051489058444842
2	1	4	6	62	0.09175080565779026	-0.06730624636151239
2	2	4	6	62	0.4224448053948294	0.06692116299064477
1	1	4	7	49	0.3988042897953513	-0.003748766512306073
1	2	4	7	49	3.320607677714804e-14	-1.1934897514720433e-15
2	1	4	7	49	2.7932083729309554e-14	9.020562075079397e-16
2	2	4	7	49	-0.39880945826949243	0.003151317871939577
1	1	4	7	60	0.22283754941939615	-0.0020946764223038696
1	2	4	7	60	4.22370471930833e-14	-4.163336342344337e-17
2	1	4	7	60	2.507434364307226e-14	4.5102810375396984e-17
2	2	4	7	60	-0.22284043737751708	0.0017608435264947935
1	1	4	7	61	0.9180709272369147	-0.008629880961695457
1	2	4	7	61	7.012446179288645e-14	-3.427813588530171e-15
2	1	4	7	61	7.399983403821864e-14	2.3869795029440866e-15
2	2	4	7	61	-0.9180828253683313	0.007254519057942908
1	1	4	7	72	0.39880428979535093	-0.0037487665123060038
1	2	4	7	72	5.172251515972448e-14	-1.2212453270876722e-15
